Video ID,User Name,Comment
AI-_eoUVeHw,miles harris,She has to pull her head in a bit
AI-_eoUVeHw,1354 - A Udhayanidhi Starc,Come on southern star 😘😘😘
I22_uGyb194,AumSreeAnu,FUNNY Guy...👏
I22_uGyb194,Mini Mini N P,Hi.stoine
I22_uGyb194,Bike world,No cap I used to live in the house with the wave statue and gate and my brother played cricket with Marcus at hale and I’m going to hale
I22_uGyb194,R R :),He seems good soul who always talk from the heart
I22_uGyb194,Ismail Mari,lovely😘😘😘😘😘
I22_uGyb194,Phil Leotardo,He always looks half baked
I22_uGyb194,Nishtha,Stoinus❣️❣️❣️
I22_uGyb194,100**DJ,Zampa
I22_uGyb194,MD,YouTube recommendations is getting better ❤
I22_uGyb194,Hamirpur VLOG,He is genuine all rounder love from India 😇😇
I22_uGyb194,chayanika ghosh,Ufff his smile ♥️♥️
I22_uGyb194,chayanika ghosh,Love you stoiny boy 😘😘❤️❤️
I22_uGyb194,chayanika ghosh,Extremely gd player❤️🔥
I22_uGyb194,Sakti,Who here after 2020 ipl
I22_uGyb194,KingBoltKid,Hi Marcus<br>You are my favourite cricketer of all time. I think you should play in all formats of the game. Keep you form up stoin. Oh... Conhrats on that 147*
I22_uGyb194,AJ,Legend
I22_uGyb194,Social Media,Such an utterly tedious and boring playing to watch
I22_uGyb194,Tauqeer Ahmad,Ek India hai sala netawo ne barbaad Kar diya ha
I22_uGyb194,संग्राम सिंह rajawat,इसकी शादी करवाओ एडम जमपा से
I22_uGyb194,Parasi Sehgal,Absolute legend
I22_uGyb194,Muhammad Hussain,"Marcus Stoinis my favorite <a href=""http://player.live/"">player.live</a> long and be happy always.from 🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰"
I22_uGyb194,Kizza’s Sports,BIG STOIN DOG THE OIL RIG 🛢💪
I22_uGyb194,Ronack Jain,It&#39;s crazy to think the ocean is to the west when you&#39;ve lived on the east coast all your life
I22_uGyb194,Rashid khan,My favorite allrounder
I22_uGyb194,Furkan Khan,Very good player bro
I22_uGyb194,Manish yadav gaya wala,I am big fan when i saw you first in in cricket match   thanku sir Jai hind
I22_uGyb194,ReLike Vibes,Hit the like button if u had seen his bbl hundred (highest score in bbl)
I22_uGyb194,Tom Wicks,Who&#39;s here after he just hit 147
I22_uGyb194,Rizwan Ullah,My favorite ❤️ player and great personality 😘
I22_uGyb194,Xyz Abc,Why is he driving a housewife mobile?
I22_uGyb194,jslasher1,"I will not tolerate homophobia in any sport, for any reason. Stoinis has lost my support, which has been replaced by enmity. Too bad he wasn&#39;t banned for a couple of games rather than being hit with a paltry fine."
I22_uGyb194,Narayana Venkatesh,Zampa must be tracing his GPS
I22_uGyb194,Felix Liu,"<a href=""https://www.youtube.com/watch?v=I22_uGyb194&amp;t=1m30s"">1:30</a> elite chat"
I22_uGyb194,John balo,nice car did you pay for it or ern it!!
I22_uGyb194,Bablu Pal,You are so handsome I love you👀😍👉
I22_uGyb194,David Mills,Went to that game - as a nzer he did bat well
I22_uGyb194,Richard Hurtz,The oil rig
I22_uGyb194,robocop0211,What a guy
I22_uGyb194,Mangesh Shinde,Need a full episode of this type of content...
I22_uGyb194,Mangesh Shinde,"Wow 😍<br>Stoinis, such a great hitter of the ball should be back in the team before WT20"
I22_uGyb194,1000 Subs Without Any Videos,I currently go to Hale School! I also play for Scarborough Cricket Club!
I22_uGyb194,Blake Henderson,"hope stoinis gets back into form. respect from auckland, nz"
I22_uGyb194,Cooper Mckay,My hero
I22_uGyb194,Tasha Daisy,the Fuc boi of Australian Cricket
I22_uGyb194,Hemant Baghel,Love you stonis
I22_uGyb194,zain khan,"He Is A Future Legend <a href=""http://www.youtube.com/results?search_query=%23Marcus"">#Marcus</a>"
I22_uGyb194,ITACHI 17,I love you
I22_uGyb194,Bablu Pal,I love you
j0a1R0-bFC0,Selvendran Selva,Queen meg
j0a1R0-bFC0,Selvendran Selva,Meg
j0a1R0-bFC0,Avinandan Bhadra,"<a href=""https://www.youtube.com/watch?v=j0a1R0-bFC0&amp;t=3m44s"">3:44</a> FOR ME ELLYSE JI IS MY HERO❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😍😍😍🥰🥰🥰🥰🥰😘😘😘😘😍😍😍🥰🥰🥰🥰😍😘😘😘😘😍😍😘😍😘😘😘🥰🥰🥰🥰🥰🥰😘😘😍😍🥰🥰🥰😘😘😘😘😍😍😘😘😍😘😘🥰🥰"
j0a1R0-bFC0,Avinandan Bhadra,MEG JI IS ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
j0a1R0-bFC0,Vidhya Mohan,Meg❤‍🔥
j0a1R0-bFC0,Amol Patil,Awesome talented women
j0a1R0-bFC0,eddie lasowsky,An under 15 boys team could beat these. Why do you pander to this rubbish?
j0a1R0-bFC0,Virender Thori,Aus women great teme
dj5qc6tVUn8,N330AA,"Imagine witnessing that innings from Stokes, one of the greatest innings of all time, and your takeaway being &quot;he was lucky&quot;."
dj5qc6tVUn8,GloFiber,Ben Stokes is not lucky. This stupid australian women can not and will not change my mind on something like this. Ben Stokes is superhuman. Cry about it
dj5qc6tVUn8,Austin Powers,“Got the whole Steve smith about him” don’t remember Stokes cheating
dj5qc6tVUn8,Ramesha g s Swamy,This run out miss is one of the rarest of the rare at international level
dj5qc6tVUn8,James Iyer,Cry more
dj5qc6tVUn8,cupidstunt22,Ricky Ponting
dj5qc6tVUn8,healore,Kinda rubbish this video ngl
dj5qc6tVUn8,Stuffthatsfunny1,the salt is burning
dj5qc6tVUn8,Wasim Akram,Australia won this ashes actually but drama played by 3rd unpire.
dj5qc6tVUn8,Dinesh,Actually Jack Leach is a England cricketer and he survives but A.Cook got frustrated. Ironic!!!
dj5qc6tVUn8, ヴィッキー,Hey this call cricket <br>If it&#39;s a T20 or ODI or Test <br>We enjoyed it until end <br>Test means German Ashes only 🔥❤🥳
dj5qc6tVUn8,suneelkumar daneti29,World worst umpire? Really. Your player&#39;s are world worst players that why they taken the review when ball pitched legside by a mile .give respect take respect they are official test match umpires by ICC elite panel. Mind your words journalists. Mind it
dj5qc6tVUn8,Tajinder singh,Comon Garry ☘️
dj5qc6tVUn8,Johaer Mashrur Chowdhury,i&#39;m here after watching BBC TMS - Jack Leach Run Out Chance (Headingley 2019 - The Ashes) video
dj5qc6tVUn8,faisal gujjar,Labyaik yarsool Allah❤❤❤❤
dj5qc6tVUn8,Greg Forse,I was literally typing &quot;my god you can see this is the place that produced Rupert Murdoch&quot;... and then saw that it was Fox. Of course it is...
dj5qc6tVUn8,Sarthak Sharma,"<a href=""https://www.youtube.com/watch?v=dj5qc6tVUn8&amp;t=0m40s"">0:40</a> the way mathhew wade turns into a roman statue cracks me up everytime"
dj5qc6tVUn8,Sachin Mundhe,Joe wilson 😆😂
dj5qc6tVUn8,abhishek upamanyu,This match was fixed. It is evident from Lyon&#39;s face and hand fluff. England is desperate to have its viewership back and they bribed Aussies for this win. Such a shame because I think Stokes is a wonderful cricketer but he lacks integrity.
dj5qc6tVUn8,Dr Thirteen,lol aus they are crying on umpire..
dj5qc6tVUn8,Anil Karaka,"Ben Stokes didn&#39;t get lucky. His will is so strong, he made everyone believe, even Australian players that he&#39;s gonna win it for England. Can you imagine Ponting losing something like this?"
dj5qc6tVUn8,rahul raj,Was dat d last wicket they needed?
dj5qc6tVUn8,vivek parathe,This is karma for nathon lyon for throwing ball on a b deviliers during 2018 test match
dj5qc6tVUn8,jet Park,need one for gabba test. that was exciting
dj5qc6tVUn8,Rohit Deshmukh,Touch one Garry
dj5qc6tVUn8,Omkar Girkar,who else is here after commentators reaction video
dj5qc6tVUn8,ujjwal singh,Am I the only who thinks Ben stokes is the luckiest man...take example of this and WC-19 final
dj5qc6tVUn8,Visible Confusion,Fox cricket.. and not a single video on the recent series where Australia got pummeled by a 2nd strong Indian side .. Lol butthurt Australians
dj5qc6tVUn8,NoOne,Hey Do you have this session after Gabba test... I would love to watch it❤
dj5qc6tVUn8,Varun Kedia,&quot;that would be an error in baseball&quot; lmao no it wouldn&#39;t 😂😂
dj5qc6tVUn8,Tom Hammond,The worlds most biased news panel
dj5qc6tVUn8,Dan Ke Vlogs,Who&#39;s here after India defeating aus 2-1 in series finale at gabba 🇮🇳😍
dj5qc6tVUn8,nickrad,Whinging Aussies?
dj5qc6tVUn8,Shivanand Devarkonda,Imagine how these guys reacted to Gabba loss vs India 🇮🇳
dj5qc6tVUn8,Autophile Assured,"Haha probably the worlds worst ever presenters, assholes criticising and crying , crap people"
dj5qc6tVUn8,Hero Of Comments,"<a href=""https://www.youtube.com/watch?v=dj5qc6tVUn8&amp;t=1m51s"">1:51</a> that looks like an issue with the ball tracking technology itself, a right arm offspinner bowling wide from the crease, looping the ball, pitching it to the leg stump, but the ball tracker showing ball hitting straight inside of leg stump. The ball can&#39;t be in straight line scientifically. The umpire is right here, it is the ball tracker technology, that is wrong."
dj5qc6tVUn8,Paul Cheeseman,"Stokes may be a lucky cricketer, but he isn&#39;t a cheat like Smith...."
dj5qc6tVUn8,DK.,Gibbs: &quot;I have closure.&quot;
dj5qc6tVUn8,Peter Beck,"at <a href=""https://www.youtube.com/watch?v=dj5qc6tVUn8&amp;t=0m14s"">0:14</a> - &#39;it&#39;s an error in baseball&#39; was such a random thing to say"
dj5qc6tVUn8,JaykoFPS,"The lbw on stokes miss call, it was a hard call because it happened so fast, the bounce hit the pad instantly and rebounded off elsewhere, it was a hard choice"
dj5qc6tVUn8,Ethan Dalton,The salty bias in this video is ridiculous 😂😂
dj5qc6tVUn8,Bully Maquire,Joel Wilson should have done the smart thing and given it out seeing as England still had a review up their sleeve and Aus didn’t. Easier said than done in the moment but as a professional he should have been wary of that.
dj5qc6tVUn8,Emmanuel JESULOLA,Cry babies Australians ...bad losers
dj5qc6tVUn8,Zach Collins,Watching salty Aussies cry brings a tear to my eye😍 up the barmy army🔥🔥
dj5qc6tVUn8,Cameron Godfrey,Have you actually seen the ball it spins away the DRS is wrong
dj5qc6tVUn8,Aúpa Aúpa,"Love how salty this lot are. When they have a go all the time at the English for being &quot;massive cheats&quot; and yet are so salty. They have a go about how England got lucky, it&#39;s like the kid in the playground trying to explain why the lost the foot race. This team that loves to appeal for everything."
dj5qc6tVUn8,Jack Hislop,All Australians think there the best
dj5qc6tVUn8,robonthecob,As an Australian this panel is fuckin salty lol
dj5qc6tVUn8,Dominic Allin,Don’t say “I’m here to ruin careers” mother cricket...
dj5qc6tVUn8,Kizza M8,I just can’t
dj5qc6tVUn8,Ines,messing up that runout couldnt have happened to a nicer bloke 😂
dj5qc6tVUn8,Connor Eastwood,hahahahaahha
dj5qc6tVUn8,Mayank 7,"This is Funny Now after Lyon Threw the Ball Back At ABD, when he was Runout"
dj5qc6tVUn8,Thomas Coulthard,Excuses
dj5qc6tVUn8,Leo,But he is not lucky as KHOLI 😅😅😅😆🤣😂😂
dj5qc6tVUn8,stuiep1983,That catch is hard to call an error. It was a very tough chance.
dj5qc6tVUn8,Felix Price,These Aussie pundits are so salty
dj5qc6tVUn8,Joesph Buckalows,This is the most biased video ever 😂”ben stokes is lucky” nahhh mate
dj5qc6tVUn8,William Thorpe,Disgraceful stance by the pundits
dj5qc6tVUn8,Vivek S Aanan,"Stokes lbw was not that easy to give as we can see in the drs, I think that was tough to say in real time without technology."
dj5qc6tVUn8,Stephen Andrew,"Whingeing Aussies, beautiful!"
dj5qc6tVUn8,Jason Gamalath,This what happen when Aussies doesn&#39;t have sand papers inside their underwear
dj5qc6tVUn8,Scuderia_Rob,Salty af...
dj5qc6tVUn8,Mark Williams,Absolutely  hate  Rupert  Murdoch  but  will  tolerate to  hear  Kerry  O&#39;Keefe
dj5qc6tVUn8,Mike Friend,"Jeez, if was Australian I’d have a little moan at missed opportunities!!! Thought they took it in very good spirit all things considered. For what it’s worth, the Harris drop was way tougher than the Steven Jones 2005 one. And in real time, I thought the LBW was sliding down. The Ashes are alive though and that’s all that matters!"
dj5qc6tVUn8,Sebby H,As an Aussie that didn&#39;t look as plumb to the naked eye as the tracker makes it look
dj5qc6tVUn8,Thomas Royle,That was not plumb
dj5qc6tVUn8,William Gill,Biased Australians 🙄
dj5qc6tVUn8,Sredni Vashtar,Hahaha so funny seeing these miserable bastards whining!
dj5qc6tVUn8,Sam Gee,Salty Aussie panel saying Ben stokes is lucky😂😂what about all of the 135 runs he got
dj5qc6tVUn8,Steve Fewster,Lyon what a moby dick
dj5qc6tVUn8,fiddlestickz muzik,"imo the umpire got it right, there was enough doubt as there always is with spinners, to say no, use a review if you think you can overturn, that&#39;s what they are for, the umpire should always say no if there&#39;s any doubt at all, he doesn&#39;t have to count how many reviews you have left, he has to just umpire each ball. That ball was drifting down legside for mine and hawkeye for whatever reason made it spin back,.. off 2 pads mind you, towards the stumps. Hawkeye cannot show the path of a ball that has hit two pads as hitting the stumps..impossible."
dj5qc6tVUn8,jay C,Lol @ the aussies whining about umpiring. Seriously!!
dj5qc6tVUn8,BeatSyncBytes,It’s Ben not Bean Stokes
dj5qc6tVUn8,Darren Mitchell,you guys and the lady made me laugh i love ur sarcasism  and when you take the mick out of ur own team god bless all of you its all in fun
dj5qc6tVUn8,Belsay Shooting Ground,Why did ball tracker add swing after it pitched??
dj5qc6tVUn8,Sibghat Mansoor,"Great to see Australians losing like this and then weeping like <a href=""http://this.so/"">this.so</a> happy from Pakistan."
dj5qc6tVUn8,amresh yadav,"imagine, how these gentleman criticising umpire for one lbw decision, which is offcourse out, but certainly haven&#39;t looked plumb in real time.<br>do aussies rember 2008 sydney test match, 11 rubbish decisions has been made, and entire summer aussies were defended entire bullshit, solely for the sake, because Australia has won the test match."
dj5qc6tVUn8,SIR Lord Henry mortimer,Ben stokes is like maradona
dj5qc6tVUn8,k k,Ben stokes is super human for goodness sake. He averages 35 Steve Smith averages 63. Stop it
dj5qc6tVUn8,Andrew Herbert,"Best point on this test <a href=""https://www.youtube.com/watch?v=dj5qc6tVUn8&amp;t=4m15s"">4:15</a>, could have been all the difference, well done England however"
dj5qc6tVUn8,William Raynes,Couldn&#39;t happen to a nicer bloke in Nathan Lyon.
dj5qc6tVUn8,Cricket4Life,"<a href=""https://youtu.be/GzfIQO_00yQ"">https://youtu.be/GzfIQO_00yQ</a><br><br><br>Local Haryana bowler bowls at155 kmh/96 mph. (हरयाणा क्रिकेटर 155 kmh/96 mph गेंदबाजी करते हुए)"
dj5qc6tVUn8,Kelly Cheung,Nathan Lyon..   couldn&#39;t happen to a nicer bloke!   haha.. what a gobby wanker!
dj5qc6tVUn8,Andrew Lyons,"Shane Warne, Ricky Ponting, Julia Gillard, Malcolm Turnbull are you watching your boys took one hell of a beating"
H_B1lweQ8sI,Sam Billy,"Can someone explain me how did Australia  retain the ashes , while the series was leveled 2-2"
H_B1lweQ8sI,Pee Geezee,"If rather have luck which every great team in sport get then be a cheating, deceitful set of bastards."
H_B1lweQ8sI,Berry Driver,You didn&#39;t win the series brain dead
H_B1lweQ8sI,gimmigota1,Symonds is hardly recognizable. What an exceptional cricketer he was.
H_B1lweQ8sI,TM,So Mitch Marsh comes back into the side!!! Australian selectors are the dumbest of the dumb.
H_B1lweQ8sI,bob burroughs,Yes by beating a poor team with 3 batsmen and not always the same ones. zzzzzzz
H_B1lweQ8sI,danuka sanjaya,Sir Steve Smith Machine Huge marathon
